order_id,customer_id,order_date,channel,category,country,gross_revenue,discount,net_revenue,returned,status
ORD002783,CUST01960,2024-07-25,google,tops,US,70.03,0.0,70.03,False,completed
ORD002784,CUST01961,2024-10-28,google,tops,GB,44.06,0.0,44.06,False,completed
ORD002785,CUST01961,2024-06-25,google,bottoms,GB,98.16,0.0,98.16,False,completed
ORD002786,CUST01962,2024-10-06,google,outerwear,DE,186.88,0.0,186.88,False,completed
ORD002787,CUST01963,2024-09-21,google,tops,US,65.09,0.0,65.09,False,completed
ORD002788,CUST01964,2024-08-04,google,outerwear,US,139.19,0.0,139.19,False,completed
ORD002789,CUST01965,2024-07-07,google,footwear,GB,138.67,0.0,138.67,False,completed
ORD002790,CUST01965,2024-09-15,google,outerwear,GB,131.34,0.0,131.34,False,completed
ORD002791,CUST01966,2024-10-07,google,bottoms,AU,77.72,0.0,77.72,False,completed
ORD002792,CUST01967,2024-11-06,google,footwear,US,73.83,0.0,73.83,False,completed
ORD002793,CUST01968,2024-09-04,google,outerwear,US,133.13,0.0,133.13,False,completed
ORD002794,CUST01968,2024-07-05,google,bottoms,US,67.62,0.0,67.62,False,completed
ORD002795,CUST01969,2024-12-01,google,tops,GB,38.68,0.0,38.68,False,completed
ORD002796,CUST01969,2024-08-26,google,footwear,GB,121.66,0.0,18.25,True,returned
ORD002797,CUST01970,2024-11-07,google,tops,GB,69.59,0.0,69.59,False,completed
ORD002798,CUST01970,2024-12-29,google,tops,GB,63.34,0.0,63.34,False,completed
ORD002799,CUST01971,2024-12-11,google,tops,GB,58.65,0.0,58.65,False,completed
ORD002800,CUST01972,2024-11-01,google,bottoms,FR,88.95,0.0,88.95,False,completed
ORD002801,CUST01973,2024-08-21,google,tops,GB,65.05,0.0,9.76,True,returned
ORD002802,CUST01974,2024-09-25,google,bottoms,US,53.34,0.0,53.34,False,completed
ORD002803,CUST01975,2024-08-19,google,footwear,US,85.58,0.0,85.58,False,completed
ORD002804,CUST01976,2024-09-18,google,tops,CA,69.74,0.0,69.74,False,completed
ORD002805,CUST01976,2024-10-05,google,accessories,CA,36.0,0.0,36.0,False,completed
ORD002806,CUST01977,2024-08-27,google,footwear,GB,103.43,0.0,103.43,False,completed
ORD002807,CUST01978,2024-06-14,google,outerwear,US,104.66,0.0,104.66,False,completed
ORD002808,CUST01978,2024-07-10,google,accessories,US,53.23,0.0,53.23,False,completed
ORD002809,CUST01979,2024-08-03,google,bottoms,US,81.73,0.0,81.73,False,completed
ORD002810,CUST01979,2024-06-24,google,outerwear,US,123.1,0.0,123.1,False,completed
ORD002811,CUST01980,2024-09-15,google,tops,DE,64.82,0.0,64.82,False,completed
ORD002812,CUST01981,2024-08-22,google,bottoms,AU,52.42,0.0,52.42,False,completed
ORD002813,CUST01981,2024-10-13,google,tops,AU,70.8,0.0,10.62,True,returned
ORD002814,CUST01981,2024-11-22,google,bottoms,AU,102.09,0.0,102.09,False,completed
ORD002815,CUST01982,2024-12-27,google,outerwear,US,141.41,0.0,141.41,False,completed
ORD002816,CUST01983,2024-10-31,google,outerwear,FR,162.42,0.0,162.42,False,completed
ORD002817,CUST01984,2024-11-15,google,tops,GB,53.77,0.0,53.77,False,completed
ORD002818,CUST01985,2024-07-21,google,tops,FR,63.84,0.0,63.84,False,completed
ORD002819,CUST01986,2024-08-20,google,bottoms,GB,103.68,0.0,15.55,True,returned
ORD002820,CUST01986,2024-09-22,google,outerwear,GB,125.31,0.0,18.8,True,returned
ORD002821,CUST01987,2024-07-01,google,outerwear,US,157.89,0.0,157.89,False,completed
ORD002822,CUST01988,2024-11-12,google,bottoms,GB,70.74,0.0,70.74,False,completed
ORD002823,CUST01989,2024-07-19,google,outerwear,US,179.41,0.0,26.91,True,returned
ORD002824,CUST01989,2024-08-06,google,tops,US,43.81,0.0,43.81,False,completed
ORD002825,CUST01990,2024-08-25,google,tops,GB,70.53,0.0,70.53,False,completed
ORD002826,CUST01990,2024-11-20,google,accessories,GB,45.53,0.0,45.53,False,completed
ORD002827,CUST01990,2024-09-30,google,footwear,GB,123.23,0.0,123.23,False,completed
ORD002828,CUST01991,2024-09-24,tiktok,tops,CA,66.9,0.0,10.04,True,returned
ORD002829,CUST01992,2024-07-15,tiktok,accessories,AU,50.21,11.15,39.06,False,completed
ORD002830,CUST01993,2024-09-10,tiktok,outerwear,GB,171.05,0.0,25.66,True,returned
ORD002831,CUST01994,2024-09-13,tiktok,outerwear,GB,137.27,32.14,105.13,False,completed
ORD002832,CUST01995,2024-09-04,tiktok,bottoms,CA,94.97,19.52,75.45,False,completed
ORD002833,CUST01996,2024-12-12,tiktok,outerwear,US,110.59,23.44,-6.85,True,returned
ORD002834,CUST01997,2024-06-12,tiktok,accessories,US,46.54,0.0,46.54,False,completed
ORD002835,CUST01998,2024-10-29,tiktok,footwear,US,120.37,25.95,94.42,False,completed
ORD002836,CUST01999,2024-11-29,tiktok,footwear,DE,141.92,0.0,141.92,False,completed
ORD002837,CUST01999,2024-11-06,tiktok,accessories,DE,33.76,0.0,33.76,False,completed
ORD002838,CUST02000,2024-08-27,tiktok,outerwear,US,122.97,0.0,122.97,False,completed
ORD002839,CUST02001,2024-11-15,tiktok,outerwear,AU,119.57,0.0,119.57,False,completed
ORD002840,CUST02001,2024-09-18,tiktok,tops,AU,52.6,10.63,-2.74,True,returned
ORD002841,CUST02001,2024-06-17,tiktok,accessories,AU,44.24,8.78,35.46,False,completed
ORD002842,CUST02002,2024-07-31,tiktok,tops,GB,43.78,9.32,-2.75,True,returned
ORD002843,CUST02003,2024-10-03,tiktok,accessories,DE,36.21,0.0,36.21,False,completed
ORD002844,CUST02004,2024-08-21,tiktok,outerwear,GB,158.5,33.26,125.24,False,completed
ORD002845,CUST02005,2024-09-26,tiktok,tops,GB,54.89,0.0,54.89,False,completed
ORD002846,CUST02005,2024-12-02,tiktok,outerwear,GB,161.85,22.85,139.0,False,completed
ORD002847,CUST02006,2024-12-10,tiktok,tops,GB,58.33,0.0,8.75,True,returned
ORD002848,CUST02007,2024-06-27,tiktok,footwear,GB,138.19,29.39,108.8,False,completed
ORD002849,CUST02008,2024-09-07,tiktok,bottoms,CA,77.43,0.0,77.43,False,completed
ORD002850,CUST02009,2024-07-21,tiktok,footwear,FR,110.3,0.0,16.55,True,returned
ORD002851,CUST02010,2024-11-28,tiktok,bottoms,GB,68.18,0.0,68.18,False,completed
ORD002852,CUST02011,2024-11-14,tiktok,bottoms,GB,89.01,19.14,-5.79,True,returned
ORD002853,CUST02012,2024-11-10,tiktok,tops,US,52.47,8.73,43.74,False,completed
ORD002854,CUST02013,2024-07-14,tiktok,tops,NL,54.48,11.57,-3.4,True,returned
ORD002855,CUST02014,2024-07-15,tiktok,bottoms,GB,61.27,8.1,1.09,True,returned
ORD002856,CUST02015,2024-06-27,tiktok,tops,US,55.4,13.16,-4.85,True,returned
ORD002857,CUST02016,2024-11-10,tiktok,tops,DE,54.59,0.0,8.19,True,returned
ORD002858,CUST02016,2024-06-26,tiktok,accessories,DE,37.57,9.23,28.34,False,completed
ORD002859,CUST02017,2024-07-29,tiktok,outerwear,GB,144.07,0.0,144.07,False,completed
ORD002860,CUST02017,2024-08-13,tiktok,footwear,GB,139.9,0.0,139.9,False,completed
ORD002861,CUST02017,2024-09-30,tiktok,bottoms,GB,103.41,23.95,79.46,False,completed
ORD002862,CUST02018,2024-10-17,tiktok,tops,US,48.17,0.0,48.17,False,completed
ORD002863,CUST02018,2024-11-28,tiktok,tops,US,44.31,8.43,-1.78,True,returned
ORD002864,CUST02019,2024-07-29,tiktok,tops,US,63.92,0.0,63.92,False,completed
ORD002865,CUST02020,2024-12-13,tiktok,footwear,CA,121.46,0.0,121.46,False,completed
ORD002866,CUST02021,2024-11-22,tiktok,outerwear,FR,173.08,0.0,173.08,False,completed
ORD002867,CUST02021,2024-12-27,tiktok,bottoms,FR,92.88,0.0,13.93,True,returned
ORD002868,CUST02022,2024-11-30,tiktok,tops,AU,64.44,13.37,-3.7,True,returned
ORD002869,CUST02022,2024-07-11,tiktok,bottoms,AU,99.77,0.0,99.77,False,completed
ORD002870,CUST02023,2024-11-09,tiktok,accessories,NL,50.14,0.0,50.14,False,completed
ORD002871,CUST02024,2024-08-08,tiktok,tops,CA,55.0,12.69,42.31,False,completed
ORD002872,CUST02024,2024-12-26,tiktok,bottoms,CA,76.1,16.86,-5.44,True,returned
ORD002873,CUST02024,2024-12-20,tiktok,outerwear,CA,164.4,0.0,164.4,False,completed
ORD002874,CUST02025,2024-08-15,tiktok,outerwear,FR,130.12,0.0,130.12,False,completed
ORD002875,CUST02026,2024-08-30,tiktok,tops,GB,66.07,0.0,66.07,False,completed
ORD002876,CUST02027,2024-10-24,tiktok,accessories,US,31.65,0.0,31.65,False,completed
ORD002877,CUST02028,2024-07-31,tiktok,bottoms,GB,100.37,0.0,100.37,False,completed
ORD002878,CUST02028,2024-07-13,tiktok,outerwear,GB,138.9,0.0,138.9,False,completed
ORD002879,CUST02028,2024-10-06,tiktok,outerwear,GB,126.62,14.89,4.1,True,returned
ORD002880,CUST02029,2024-08-02,tiktok,outerwear,FR,175.04,0.0,175.04,False,completed
ORD002881,CUST02030,2024-12-10,tiktok,outerwear,GB,161.94,18.39,143.55,False,completed
ORD002882,CUST02031,2024-07-27,tiktok,tops,FR,61.64,0.0,61.64,False,completed
ORD002883,CUST02032,2024-07-09,tiktok,outerwear,US,118.98,0.0,118.98,False,completed
ORD002884,CUST02033,2024-09-26,tiktok,outerwear,GB,104.63,20.28,84.35,False,completed
ORD002885,CUST02033,2024-09-04,tiktok,bottoms,GB,70.23,0.0,10.53,True,returned
ORD002886,CUST02034,2024-09-03,tiktok,outerwear,GB,142.41,0.0,142.41,False,completed
ORD002887,CUST02034,2024-11-03,tiktok,accessories,GB,46.44,0.0,46.44,False,completed
ORD002888,CUST02035,2024-06-23,tiktok,footwear,GB,101.85,17.16,84.69,False,completed
ORD002889,CUST02035,2024-12-05,tiktok,tops,GB,38.98,8.16,30.82,False,completed
ORD002890,CUST02036,2024-12-17,tiktok,footwear,US,120.61,0.0,120.61,False,completed
ORD002891,CUST02036,2024-07-16,tiktok,footwear,US,139.39,0.0,139.39,False,completed
ORD002892,CUST02036,2024-08-02,tiktok,footwear,US,80.59,11.14,69.45,False,completed
ORD002893,CUST02037,2024-07-09,tiktok,footwear,FR,143.95,30.77,113.18,False,completed
ORD002894,CUST02037,2024-12-02,tiktok,bottoms,FR,67.78,16.11,51.67,False,completed
ORD002895,CUST02038,2024-12-29,tiktok,footwear,GB,133.77,0.0,133.77,False,completed
ORD002896,CUST02039,2024-09-25,tiktok,footwear,NL,120.18,0.0,120.18,False,completed
ORD002897,CUST02040,2024-11-14,tiktok,bottoms,FR,52.25,0.0,52.25,False,completed
ORD002898,CUST02040,2024-07-19,tiktok,outerwear,FR,128.7,0.0,19.31,True,returned
ORD002899,CUST02041,2024-06-13,tiktok,outerwear,US,111.69,0.0,16.75,True,returned
ORD002900,CUST02042,2024-07-07,tiktok,outerwear,NL,159.92,28.97,130.95,False,completed
ORD002901,CUST02042,2024-09-04,tiktok,footwear,NL,132.74,24.64,108.1,False,completed
ORD002902,CUST02042,2024-09-04,tiktok,bottoms,NL,73.31,0.0,73.31,False,completed
ORD002903,CUST02043,2024-07-29,tiktok,accessories,GB,28.03,0.0,4.2,True,returned
ORD002904,CUST02044,2024-06-23,tiktok,accessories,GB,48.98,5.24,43.74,False,completed
ORD002905,CUST02044,2024-08-08,tiktok,bottoms,GB,92.39,0.0,92.39,False,completed
ORD002906,CUST02045,2024-11-23,tiktok,accessories,NL,54.3,11.95,42.35,False,completed
ORD002907,CUST02045,2024-06-21,tiktok,outerwear,NL,181.37,25.52,155.85,False,completed
ORD002908,CUST02046,2024-11-08,tiktok,outerwear,CA,143.2,23.11,120.09,False,completed
ORD002909,CUST02047,2024-10-17,tiktok,bottoms,AU,55.08,12.64,42.44,False,completed
ORD002910,CUST02047,2024-11-24,tiktok,bottoms,AU,68.47,0.0,10.27,True,returned
ORD002911,CUST02048,2024-10-01,tiktok,tops,NL,57.53,14.36,-5.73,True,returned
ORD002912,CUST02049,2024-12-16,tiktok,outerwear,NL,96.34,14.08,82.26,False,completed
ORD002913,CUST02050,2024-11-13,tiktok,tops,US,42.69,10.62,32.07,False,completed
ORD002914,CUST02050,2024-08-02,tiktok,tops,US,40.5,0.0,40.5,False,completed
ORD002915,CUST02051,2024-09-02,tiktok,tops,US,69.35,7.04,62.31,False,completed
ORD002916,CUST02051,2024-12-20,tiktok,outerwear,US,99.17,0.0,99.17,False,completed
ORD002917,CUST02051,2024-12-03,tiktok,tops,US,63.38,7.16,56.22,False,completed
ORD002918,CUST02052,2024-08-12,tiktok,outerwear,AU,122.09,0.0,122.09,False,completed
ORD002919,CUST02053,2024-09-01,organic,outerwear,GB,115.21,0.0,115.21,False,completed
ORD002920,CUST02054,2024-06-30,organic,tops,CA,64.75,0.0,64.75,False,completed
ORD002921,CUST02055,2024-11-13,organic,outerwear,GB,169.64,0.0,169.64,False,completed
ORD002922,CUST02055,2024-08-31,organic,tops,GB,53.73,0.0,53.73,False,completed
ORD002923,CUST02056,2024-07-21,organic,tops,GB,69.97,0.0,69.97,False,completed
ORD002924,CUST02056,2024-07-26,organic,accessories,GB,49.58,0.0,49.58,False,completed
ORD002925,CUST02056,2024-07-23,organic,accessories,GB,51.32,0.0,51.32,False,completed
ORD002926,CUST02057,2024-08-09,organic,tops,GB,63.03,0.0,63.03,False,completed
ORD002927,CUST02058,2024-09-09,organic,outerwear,AU,175.16,0.0,175.16,False,completed
ORD002928,CUST02059,2024-07-01,organic,tops,CA,60.95,0.0,60.95,False,completed
ORD002929,CUST02059,2024-10-26,organic,tops,CA,69.68,0.0,10.45,True,returned
ORD002930,CUST02060,2024-06-07,organic,tops,AU,42.88,0.0,42.88,False,completed
ORD002931,CUST02060,2024-08-18,organic,outerwear,AU,156.7,0.0,156.7,False,completed
ORD002932,CUST02061,2024-08-04,organic,bottoms,US,71.09,0.0,71.09,False,completed
ORD002933,CUST02061,2024-12-30,organic,tops,US,48.96,0.0,48.96,False,completed
ORD002934,CUST02062,2024-06-11,organic,tops,US,43.89,0.0,43.89,False,completed
ORD002935,CUST02063,2024-11-07,organic,outerwear,GB,131.68,0.0,131.68,False,completed
ORD002936,CUST02064,2024-09-29,organic,footwear,US,113.14,0.0,113.14,False,completed
ORD002937,CUST02064,2024-07-02,organic,accessories,US,46.27,0.0,46.27,False,completed
ORD002938,CUST02065,2024-11-03,organic,bottoms,GB,89.85,0.0,89.85,False,completed
ORD002939,CUST02066,2024-12-26,organic,outerwear,US,147.78,0.0,147.78,False,completed
ORD002940,CUST02067,2024-08-06,organic,bottoms,GB,53.57,0.0,53.57,False,completed
ORD002941,CUST02068,2024-12-09,organic,tops,US,70.91,0.0,70.91,False,completed
ORD002942,CUST02069,2024-10-01,organic,bottoms,FR,62.62,0.0,62.62,False,completed
ORD002943,CUST02070,2024-08-26,organic,outerwear,GB,150.93,0.0,150.93,False,completed
ORD002944,CUST02071,2024-12-17,organic,outerwear,GB,183.72,0.0,183.72,False,completed
ORD002945,CUST02072,2024-09-10,organic,outerwear,DE,103.71,0.0,103.71,False,completed
ORD002946,CUST02073,2024-07-17,organic,outerwear,US,131.92,0.0,131.92,False,completed
ORD002947,CUST02074,2024-10-25,organic,accessories,US,49.82,0.0,49.82,False,completed
ORD002948,CUST02074,2024-06-24,organic,tops,US,36.42,0.0,36.42,False,completed
ORD002949,CUST02075,2024-11-12,organic,outerwear,DE,134.86,0.0,134.86,False,completed
ORD002950,CUST02075,2024-06-29,organic,bottoms,DE,75.8,0.0,75.8,False,completed
ORD002951,CUST02076,2024-09-20,organic,tops,FR,46.72,0.0,46.72,False,completed
ORD002952,CUST02077,2024-09-16,organic,tops,GB,56.14,0.0,56.14,False,completed
ORD002953,CUST02077,2024-10-22,organic,tops,GB,62.31,0.0,62.31,False,completed
ORD002954,CUST02078,2024-10-05,organic,tops,CA,52.91,0.0,52.91,False,completed
ORD002955,CUST02079,2024-10-25,organic,outerwear,US,134.44,0.0,134.44,False,completed
ORD002956,CUST02080,2024-08-26,organic,outerwear,NL,190.64,0.0,190.64,False,completed
ORD002957,CUST02081,2024-10-14,organic,footwear,US,92.81,0.0,92.81,False,completed
ORD002958,CUST02082,2024-10-08,organic,accessories,GB,36.01,0.0,36.01,False,completed
ORD002959,CUST02083,2024-10-22,organic,tops,US,52.92,0.0,52.92,False,completed
ORD002960,CUST02083,2024-08-25,organic,tops,US,41.39,0.0,41.39,False,completed
ORD002961,CUST02084,2024-08-14,organic,outerwear,GB,186.71,0.0,186.71,False,completed
ORD002962,CUST02085,2024-11-08,organic,tops,GB,62.74,0.0,62.74,False,completed
ORD002963,CUST02086,2024-12-03,organic,tops,GB,61.36,0.0,61.36,False,completed
ORD002964,CUST02086,2024-08-25,organic,tops,GB,54.18,0.0,54.18,False,completed
ORD002965,CUST02087,2024-06-28,organic,bottoms,NL,72.35,0.0,72.35,False,completed
ORD002966,CUST02088,2024-06-26,organic,outerwear,GB,125.03,0.0,125.03,False,completed
ORD002967,CUST02089,2024-06-09,organic,outerwear,GB,115.96,0.0,115.96,False,completed
ORD002968,CUST02090,2024-10-02,organic,bottoms,AU,91.28,0.0,91.28,False,completed
ORD002969,CUST02091,2024-10-12,organic,outerwear,US,114.98,0.0,114.98,False,completed
ORD002970,CUST02092,2024-11-05,organic,outerwear,FR,122.82,0.0,122.82,False,completed
ORD002971,CUST02093,2024-06-29,organic,accessories,FR,45.26,0.0,6.79,True,returned
ORD002972,CUST02094,2024-07-10,organic,footwear,DE,93.07,0.0,93.07,False,completed
ORD002973,CUST02095,2024-11-05,organic,outerwear,GB,149.69,0.0,22.45,True,returned
ORD002974,CUST02095,2024-10-29,organic,accessories,GB,50.81,0.0,50.81,False,completed
ORD002975,CUST02096,2024-10-13,organic,tops,GB,53.78,0.0,53.78,False,completed
ORD002976,CUST02097,2024-09-15,organic,bottoms,US,91.94,0.0,91.94,False,completed
ORD002977,CUST02097,2024-10-21,organic,tops,US,69.96,0.0,10.49,True,returned
ORD002978,CUST02097,2024-10-23,organic,bottoms,US,69.93,0.0,69.93,False,completed
ORD002979,CUST02098,2024-12-02,organic,bottoms,US,98.48,0.0,98.48,False,completed
ORD002980,CUST02099,2024-12-24,organic,footwear,US,110.86,0.0,110.86,False,completed
ORD002981,CUST02100,2024-08-14,organic,accessories,US,37.93,0.0,37.93,False,completed
ORD002982,CUST02101,2024-10-11,organic,outerwear,CA,144.32,0.0,144.32,False,completed
ORD002983,CUST02102,2024-07-09,organic,tops,US,37.62,0.0,37.62,False,completed
ORD002984,CUST02102,2024-10-31,organic,outerwear,US,160.61,0.0,160.61,False,completed
ORD002985,CUST02103,2024-12-26,organic,outerwear,AU,121.46,0.0,121.46,False,completed
ORD002986,CUST02103,2024-11-22,organic,accessories,AU,38.03,0.0,38.03,False,completed
ORD002987,CUST02104,2024-07-30,organic,footwear,GB,85.44,0.0,85.44,False,completed
ORD002988,CUST02105,2024-06-26,organic,accessories,FR,42.12,0.0,6.32,True,returned
ORD002989,CUST02106,2024-07-07,organic,tops,US,67.24,0.0,67.24,False,completed
ORD002990,CUST02107,2024-09-10,organic,tops,US,46.79,0.0,46.79,False,completed
ORD002991,CUST02108,2024-11-05,organic,tops,GB,45.94,0.0,45.94,False,completed
ORD002992,CUST02109,2024-07-14,organic,outerwear,GB,180.61,0.0,180.61,False,completed
ORD002993,CUST02109,2024-07-27,organic,tops,GB,65.25,0.0,9.79,True,returned
ORD002994,CUST02109,2024-11-14,organic,tops,GB,56.68,0.0,56.68,False,completed
ORD002995,CUST02110,2024-11-02,organic,outerwear,GB,135.24,0.0,135.24,False,completed
ORD002996,CUST02110,2024-07-16,organic,outerwear,GB,182.68,0.0,27.4,True,returned
ORD002997,CUST02111,2024-09-30,organic,tops,US,54.76,0.0,54.76,False,completed
ORD002998,CUST02111,2024-08-28,organic,bottoms,US,95.94,0.0,95.94,False,completed
ORD002999,CUST02112,2024-11-09,organic,tops,GB,65.34,0.0,65.34,False,completed
ORD003000,CUST02112,2024-10-07,organic,outerwear,GB,169.58,0.0,25.44,True,returned
ORD003001,CUST02113,2024-12-12,organic,tops,GB,54.67,0.0,54.67,False,completed
ORD003002,CUST02114,2024-06-21,organic,tops,GB,66.8,0.0,66.8,False,completed
ORD003003,CUST02114,2024-12-06,organic,tops,GB,55.51,0.0,55.51,False,completed
ORD003004,CUST02115,2024-11-05,organic,outerwear,GB,158.79,0.0,158.79,False,completed
ORD003005,CUST02116,2024-07-30,organic,tops,US,50.44,0.0,50.44,False,completed
ORD003006,CUST02117,2024-10-23,organic,bottoms,US,81.93,0.0,81.93,False,completed
ORD003007,CUST02118,2024-09-07,organic,accessories,US,44.14,0.0,44.14,False,completed
ORD003008,CUST02118,2024-07-14,organic,bottoms,US,93.34,0.0,93.34,False,completed
ORD003009,CUST02119,2024-12-28,organic,tops,GB,47.2,0.0,47.2,False,completed
ORD003010,CUST02120,2024-08-02,organic,outerwear,US,168.12,0.0,168.12,False,completed
ORD003011,CUST02121,2024-10-26,organic,tops,GB,69.06,0.0,69.06,False,completed
ORD003012,CUST02121,2024-11-17,organic,tops,GB,70.66,0.0,70.66,False,completed
ORD003013,CUST02122,2024-07-07,organic,accessories,US,35.82,0.0,35.82,False,completed
ORD003014,CUST02122,2024-12-26,organic,tops,US,56.25,0.0,56.25,False,completed
ORD003015,CUST02123,2024-08-14,organic,tops,GB,37.88,0.0,37.88,False,completed
ORD003016,CUST02123,2024-08-04,organic,bottoms,GB,87.16,0.0,87.16,False,completed
ORD003017,CUST02124,2024-10-20,organic,bottoms,GB,70.14,0.0,70.14,False,completed
ORD003018,CUST02125,2024-06-14,organic,bottoms,FR,57.52,0.0,57.52,False,completed
ORD003019,CUST02126,2024-08-24,organic,footwear,US,128.81,0.0,128.81,False,completed
ORD003020,CUST02126,2024-06-27,organic,outerwear,US,184.02,0.0,184.02,False,completed
ORD003021,CUST02127,2024-10-26,organic,footwear,AU,102.91,0.0,102.91,False,completed
ORD003022,CUST02128,2024-07-19,organic,tops,US,51.54,0.0,51.54,False,completed
ORD003023,CUST02129,2024-07-13,organic,accessories,US,46.68,0.0,46.68,False,completed
ORD003024,CUST02130,2024-10-30,organic,accessories,US,52.49,0.0,52.49,False,completed
ORD003025,CUST02130,2024-10-23,organic,footwear,US,86.09,0.0,86.09,False,completed
ORD003026,CUST02131,2024-12-09,organic,outerwear,CA,169.82,0.0,169.82,False,completed
ORD003027,CUST02132,2024-07-02,organic,bottoms,GB,59.83,0.0,59.83,False,completed
ORD003028,CUST02132,2024-09-27,organic,accessories,GB,37.54,0.0,37.54,False,completed
ORD003029,CUST02132,2024-12-22,organic,outerwear,GB,191.66,0.0,191.66,False,completed
ORD003030,CUST02133,2024-11-11,organic,outerwear,US,150.79,0.0,150.79,False,completed
ORD003031,CUST02133,2024-07-02,organic,footwear,US,97.87,0.0,97.87,False,completed
ORD003032,CUST02134,2024-08-11,organic,accessories,AU,51.59,0.0,51.59,False,completed
ORD003033,CUST02135,2024-07-22,email,bottoms,AU,66.25,0.0,66.25,False,completed
ORD003034,CUST02136,2024-06-08,email,tops,GB,62.9,0.0,62.9,False,completed
ORD003035,CUST02136,2024-06-19,email,accessories,GB,47.64,0.0,47.64,False,completed
ORD003036,CUST02137,2024-07-24,email,tops,GB,64.96,0.0,64.96,False,completed
ORD003037,CUST02138,2024-11-18,email,outerwear,DE,121.31,0.0,121.31,False,completed
ORD003038,CUST02139,2024-11-27,email,bottoms,GB,82.71,0.0,82.71,False,completed
ORD003039,CUST02140,2024-12-28,email,tops,US,65.8,0.0,65.8,False,completed
ORD003040,CUST02140,2024-12-11,email,tops,US,50.34,0.0,50.34,False,completed
ORD003041,CUST02141,2024-10-27,email,outerwear,GB,99.9,0.0,99.9,False,completed
ORD003042,CUST02142,2024-10-01,email,tops,GB,41.15,0.0,41.15,False,completed
ORD003043,CUST02143,2024-10-18,email,bottoms,NL,96.69,0.0,96.69,False,completed
ORD003044,CUST02144,2024-08-09,email,bottoms,US,61.91,0.0,61.91,False,completed
ORD003045,CUST02144,2024-12-25,email,tops,US,50.62,0.0,50.62,False,completed
ORD003046,CUST02144,2024-07-04,email,accessories,US,50.58,0.0,50.58,False,completed
ORD003047,CUST02145,2024-09-19,email,bottoms,DE,79.27,0.0,79.27,False,completed
ORD003048,CUST02146,2024-08-22,email,outerwear,AU,132.03,0.0,132.03,False,completed
ORD003049,CUST02147,2024-06-22,email,tops,US,64.16,0.0,64.16,False,completed
ORD003050,CUST02148,2024-11-30,email,bottoms,GB,72.18,0.0,72.18,False,completed
ORD003051,CUST02149,2024-07-29,email,accessories,US,43.12,0.0,43.12,False,completed
ORD003052,CUST02150,2024-10-15,email,outerwear,US,108.24,0.0,108.24,False,completed
ORD003053,CUST02150,2024-11-20,email,accessories,US,44.65,0.0,44.65,False,completed
ORD003054,CUST02151,2024-11-14,email,bottoms,US,54.39,0.0,54.39,False,completed
ORD003055,CUST02151,2024-10-31,email,tops,US,53.91,0.0,53.91,False,completed
ORD003056,CUST02152,2024-06-30,email,tops,GB,68.29,0.0,68.29,False,completed
ORD003057,CUST02152,2024-09-26,email,footwear,GB,86.85,0.0,86.85,False,completed
ORD003058,CUST02153,2024-08-10,email,tops,DE,70.6,0.0,70.6,False,completed
ORD003059,CUST02154,2024-11-08,email,accessories,GB,28.02,0.0,28.02,False,completed
ORD003060,CUST02155,2024-10-08,email,outerwear,GB,180.34,0.0,180.34,False,completed
ORD003061,CUST02155,2024-07-22,email,bottoms,GB,96.16,0.0,96.16,False,completed
ORD003062,CUST02156,2024-11-04,email,footwear,GB,136.59,0.0,136.59,False,completed
ORD003063,CUST02157,2024-08-23,email,outerwear,GB,145.44,0.0,145.44,False,completed
ORD003064,CUST02157,2024-11-18,email,tops,GB,58.05,0.0,58.05,False,completed
ORD003065,CUST02158,2024-08-03,email,tops,AU,40.57,0.0,40.57,False,completed
ORD003066,CUST02159,2024-07-12,email,accessories,US,53.8,0.0,53.8,False,completed
ORD003067,CUST02160,2024-08-30,email,outerwear,US,172.11,0.0,172.11,False,completed
ORD003068,CUST02160,2024-07-03,email,tops,US,37.11,0.0,37.11,False,completed
ORD003069,CUST02160,2024-12-09,email,bottoms,US,65.79,0.0,65.79,False,completed
ORD003070,CUST02161,2024-12-04,email,accessories,GB,41.49,0.0,41.49,False,completed
ORD003071,CUST02161,2024-08-04,email,outerwear,GB,125.16,0.0,125.16,False,completed
ORD003072,CUST02162,2024-07-18,email,bottoms,DE,79.61,0.0,79.61,False,completed
ORD003073,CUST02163,2024-12-27,email,tops,AU,39.93,0.0,5.99,True,returned
ORD003074,CUST02164,2024-11-05,email,outerwear,US,110.46,0.0,110.46,False,completed
ORD003075,CUST02165,2024-10-12,email,footwear,NL,109.39,0.0,109.39,False,completed
ORD003076,CUST02165,2024-11-17,email,accessories,NL,47.02,0.0,47.02,False,completed
ORD003077,CUST02165,2024-12-01,email,bottoms,NL,66.68,0.0,66.68,False,completed
ORD003078,CUST02166,2024-08-04,email,bottoms,US,91.9,0.0,91.9,False,completed
ORD003079,CUST02167,2024-08-08,email,tops,GB,63.26,0.0,63.26,False,completed
ORD003080,CUST02168,2024-08-25,email,bottoms,US,90.89,0.0,90.89,False,completed
ORD003081,CUST02169,2024-10-15,email,tops,GB,68.37,0.0,68.37,False,completed
ORD003082,CUST02170,2024-11-20,email,tops,US,36.91,0.0,5.54,True,returned
ORD003083,CUST02170,2024-08-13,email,tops,US,49.16,0.0,49.16,False,completed
ORD003084,CUST02171,2024-09-27,email,footwear,GB,83.44,0.0,83.44,False,completed
